rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,wrist_3_joint],position,velocity,effort
1584452118339315920,,1278312,,1584452118,338930871,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1718123594867151, 2.4830822944641113, -2.8628271261798304, -1.5669577757464808, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7324219346046448, -4.348755359649658, -1.0962454080581665, -0.5966492295265198, 0.0762634351849556, 0.0874786451458931]"
1584452118451388693,,1278326,,1584452118,450996781,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.1718247572528284, 2.4830703735351562, -2.8628514448748987, -1.5669339338885706, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7461548447608948, -4.312134265899658, -1.085036277770996, -0.5988922715187073, 0.0852356031537056, 0.1031799390912056]"
1584452118563398918,,1278340,,1584452118,563000845,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.17177659669985, 2.4830703735351562, -2.8628514448748987, -1.5669339338885706, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7553101181983948, -4.357910633087158, -1.1096962690353394, -0.5944061875343323, 0.0672912672162056, 0.0717773512005806]"
1584452118675480828,,1278354,,1584452118,675018264,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047343730926514, -1.17177659669985, 2.4830703735351562, -2.8628390471087855, -1.5669458548175257, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7324219346046448, -4.344177722930908, -1.0827945470809937, -0.5966492295265198, 0.0628051832318306, 0.0807495191693306]"
1584452118787259481,,1278368,,1584452118,786900872,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.17180043855776, 2.483058452606201, -2.8628514448748987, -1.5669577757464808, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7278442978858948, -4.362488269805908, -1.098487138748169, -0.6011353135108948, 0.0717773512005806, 0.0852356031537056]"
1584452118899325411,,1278382,,1584452118,898937957,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047104120254517, -1.1718123594867151, 2.48313045501709, -2.8628390471087855, -1.5669696966754358, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7461548447608948, -4.316711902618408, -1.1074544191360474, -0.5966492295265198, 0.0717773512005806, 0.0874786451458931]"
1584452119011383015,,1278396,,1584452119,10979461,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047223329544067, -1.171788517628805, 2.483058452606201, -2.8628271261798304, -1.5669458548175257, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7369995713233948, -4.367065906524658, -1.0917617082595825, -0.6011353135108948, 0.0583190992474556, 0.1031799390912056]"
1584452119123350852,,1278410,,1584452119,122919296,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.1718247572528284, 2.4830944538116455, -2.8628514448748987, -1.566981617604391, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7324219346046448, -4.399109363555908, -1.102970838546753, -0.5921631455421448, 0.0628051832318306, 0.0919647291302681]"
1584452119235355477,,1278424,,1584452119,234940692,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.17180043855776, 2.483058452606201, -2.8628271261798304, -1.566981617604391, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7781983017921448, -4.348755359649658, -1.0917617082595825, -0.5944061875343323, 0.0560760572552681, 0.0874786451458931]"
1584452119347246911,,1278438,,1584452119,346895424,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047343730926514, -1.1718247572528284, 2.4830944538116455, -2.8628514448748987, -1.5669339338885706, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7553101181983948, -4.348755359649658, -1.085036277770996, -0.5899201035499573, 0.0852356031537056, 0.0785064771771431]"
1584452119459471967,,1278452,,1584452119,458993353,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047343730926514, -1.1718247572528284, 2.4831063747406006, -2.8628514448748987, -1.5669696966754358, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7553101181983948, -4.371643543243408, -1.1052125692367554, -0.6101074814796448, 0.0695343092083931, 0.0785064771771431]"
1584452119571348664,,1278466,,1584452119,570928118,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047343730926514, -1.17180043855776, 2.4830822944641113, -2.862875286732809, -1.5669458548175257, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7415772080421448, -4.376221179962158, -1.0940035581588745, -0.5899201035499573, 0.0785064771771431, 0.0919647291302681]"
1584452119683509250,,1278480,,1584452119,683014657,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047223329544067, -1.1718123594867151, 2.4831182956695557, -2.8628514448748987, -1.566981617604391, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7278442978858948, -4.389954090118408, -1.102970838546753, -0.5988922715187073, 0.0807495191693306, 0.0942077711224556]"
1584452119795411534,,1278494,,1584452119,794947077,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1718485991107386, 2.4830822944641113, -2.8628271261798304, -1.5669696966754358, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7186890244483948, -4.367065906524658, -1.087278127670288, -0.5899201035499573, 0.0852356031537056, 0.0874786451458931]"
1584452119907405289,,1278508,,1584452119,906940371,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.1718247572528284, 2.4830944538116455, -2.8628271261798304, -1.5669696966754358, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7507324814796448, -4.389954090118408, -1.0962454080581665, -0.5921631455421448, 0.0740203931927681, 0.0897216871380806]"
1584452120019329434,,1278522,,1584452120,18943313,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047822952270508, -1.17177659669985, 2.483058452606201, -2.8628271261798304, -1.5669940153705042, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7507324814796448, -4.339600086212158, -1.098487138748169, -0.5988922715187073, 0.0717773512005806, 0.0919647291302681]"
1584452120131245373,,1278536,,1584452120,130867468,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047343730926514, -1.17180043855776, 2.4830944538116455, -2.8628271261798304, -1.5669458548175257, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7644653916358948, -4.367065906524658, -1.100728988647461, -0.5988922715187073, 0.0672912672162056, 0.0807495191693306]"
1584452120243302317,,1278550,,1584452120,242922317,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.1718362013446253, 2.483058452606201, -2.8628390471087855, -1.566981617604391, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7278442978858948, -4.348755359649658, -1.102970838546753, -0.5944061875343323, 0.0471038855612278, 0.0897216871380806]"
1584452120355264111,,1278564,,1584452120,354893800,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.1718123594867151, 2.483058452606201, -2.8628390471087855, -1.5669940153705042, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7781983017921448, -4.394531726837158, -1.1074544191360474, -0.5876770615577698, 0.0583190992474556, 0.0829925611615181]"
1584452120467287672,,1278578,,1584452120,466928141,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.171788517628805, 2.4830822944641113, -2.8628514448748987, -1.5669696966754358, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7186890244483948, -4.353332996368408, -1.1074544191360474, -0.5921631455421448, 0.0785064771771431, 0.0919647291302681]"
1584452120579311133,,1278592,,1584452120,578888754,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.17180043855776, 2.4830703735351562, -2.8628390471087855, -1.5669696966754358, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7369995713233948, -4.371643543243408, -1.08951997756958, -0.5921631455421448, 0.0628051832318306, 0.0986938551068306]"
1584452120691304366,,1278606,,1584452120,690901744,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047223329544067, -1.1718362013446253, 2.4830944538116455, -2.8628390471087855, -1.5669577757464808, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6729126572608948, -4.344177722930908, -1.100728988647461, -0.5988922715187073, 0.0628051832318306, 0.0942077711224556]"
1584452120803554000,,1278620,,1584452120,802970410,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1718362013446253, 2.4830703735351562, -2.8628514448748987, -1.566981617604391, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7369995713233948, -4.339600086212158, -1.0940035581588745, -0.5876770615577698, 0.0605621412396431, 0.0829925611615181]"
1584452120915350166,,1278634,,1584452120,914935341,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.17180043855776, 2.483058452606201, -2.862863365803854, -1.5669696966754358, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7553101181983948, -4.348755359649658, -1.1074544191360474, -0.5921631455421448, 0.0493469275534153, 0.0829925611615181]"
1584452121027479453,,1278648,,1584452121,26959222,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.1718123594867151, 2.4830822944641113, -2.8628514448748987, -1.5669577757464808, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7598877549171448, -4.371643543243408, -1.098487138748169, -0.5988922715187073, 0.0874786451458931, 0.0852356031537056]"
1584452121139228181,,1278662,,1584452121,138848842,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047223329544067, -1.17180043855776, 2.4830703735351562, -2.862863365803854, -1.5669577757464808, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7369995713233948, -4.316711902618408, -1.0940035581588745, -0.5966492295265198, 0.0717773512005806, 0.0740203931927681]"
1584452121251210935,,1278676,,1584452121,250850773,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047223329544067, -1.1718247572528284, 2.483058452606201, -2.8628514448748987, -1.5669577757464808, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7232666611671448, -4.357910633087158, -1.08951997756958, -0.5876770615577698, 0.0919647291302681, 0.0807495191693306]"
