rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,wrist_3_joint],position,velocity,effort
1584442370581327816,,59789,,1584442370,580987361,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047942161560059, -1.1717522780047815, 2.483058452606201, -2.86280328432192, -1.5669940153705042, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6042481064796448, -4.064941883087158, -0.9863966703414917, -0.4418793320655823, 0.0, -0.0515899695456028]"
1584442370693253877,,59803,,1584442370,692977812,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4048062562942505, -1.1717522780047815, 2.483034372329712, -2.86280328432192, -1.5669458548175257, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.5996704697608948, -4.037476062774658, -0.9908802509307861, -0.4418793320655823, -0.006729126907885075, -0.0515899695456028]"
1584442370805264575,,59817,,1584442370,804961820,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4048062562942505, -1.1717646757708948, 2.483058452606201, -2.862791363392965, -1.5669940153705042, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6088257431983948, -4.055786609649658, -0.9886384606361389, -0.4373932480812073, -0.0022430422250181437, -0.0538330152630806]"
1584442370917283349,,59831,,1584442370,916986645,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4048062562942505, -1.1717646757708948, 2.483046531677246, -2.8628152052508753, -1.566981617604391, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.5813599228858948, -4.046631336212158, -1.002089262008667, -0.4418793320655823, 0.0, -0.0560760572552681]"
1584442371029331177,,59845,,1584442371,29002093,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1717646757708948, 2.483058452606201, -2.8628152052508753, -1.5669696966754358, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6134033799171448, -4.074097156524658, -0.9819130301475525, -0.4486084580421448, 0.0, -0.0538330152630806]"
1584442371141289518,,59859,,1584442371,140989178,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047822952270508, -1.1717522780047815, 2.483034372329712, -2.8628152052508753, -1.566981617604391, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.5950928330421448, -4.074097156524658, -0.9886384606361389, -0.4373932480812073, 0.0, -0.0515899695456028]"
1584442371253274438,,59873,,1584442371,252980941,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047822952270508, -1.1717408339129847, 2.4830222129821777, -2.8628271261798304, -1.5669458548175257, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.5813599228858948, -4.064941883087158, -0.9841548204421997, -0.4396362900733948, -0.004486084450036287, -0.0538330152630806]"
1584442371365228331,,59887,,1584442371,364947327,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047942161560059, -1.1717522780047815, 2.483058452606201, -2.8628152052508753, -1.5669577757464808, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.5859375596046448, -4.023743152618408, -0.9908802509307861, -0.4373932480812073, 0.0, -0.0538330152630806]"
1584442371477230644,,59901,,1584442371,476940923,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.17177659669985, 2.4830703735351562, -2.8628152052508753, -1.5669339338885706, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.5767822861671448, -4.092407703399658, -0.9931221008300781, -0.4396362900733948, 0.0, -0.0426178015768528]"
1584442371589264907,,59915,,1584442371,588956671,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4048302173614502, -1.1717284361468714, 2.4830703735351562, -2.86280328432192, -1.5669577757464808, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.5767822861671448, -4.037476062774658, -0.9841548204421997, -0.4373932480812073, 0.004486084450036287, -0.0538330152630806]"
