rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,wrist_3_joint],position,velocity,effort
1584460889805357284,,2374793,,1584460889,804997832,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1718485991107386, 2.4829981327056885, -2.862791363392965, -1.5670059362994593, 2.7205989360809326]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6774902939796448, -2.687072992324829, -1.6768742799758911, -0.6437531113624573, 0.1413116604089737, 0.0314025916159153]"
1584460889917147560,,2374807,,1584460889,916825187,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4060657024383545, -1.1718605200396937, 2.483790159225464, -2.8626959959613245, -1.5670059362994593, 2.7212212085723877]","[0.01495631318539381, 0.0, 0.01404870767146349, 0.0003834952076431364, 0.0, 0.0015723303658887744]","[0.8102417588233948, -3.671265125274658, -0.7285884022712708, -0.5540314316749573, 0.0538330152630806, 0.1009368970990181]"
1584460890029350525,,2374821,,1584460890,28886218,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4073491096496582, -1.1718843618976038, 2.4851579666137695, -2.8628152052508753, -1.5669940153705042, 2.7181918621063232]","[0.008654208853840828, -0.0003834952076431364, 0.006864564027637243, -0.0004026699753012508, 0.0, -0.01764077879488468]","[0.9475709199905396, -3.616333484649658, -0.7375556826591492, -0.5316010117530823, 0.0583190992474556, -0.3678589165210724]"
1584460890141130131,,2374835,,1584460890,140818268,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4062094688415527, -1.1718724409686487, 2.485313653945923, -2.8627551237689417, -1.5670059362994593, 2.716384172439575]","[-0.024505343288183212, -0.00020453077740967274, 0.0005624596378766, 0.00032597093377262354, 0.0, -0.01248276885598898]","[-1.0894776582717896, -3.140259027481079, -1.147807002067566, -0.3454284965991974, 0.0403747595846653, -0.3678589165210724]"
1584460890253377870,,2374849,,1584460890,252989575,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404170274734497, -1.1718843618976038, 2.4853017330169678, -2.8627432028399866, -1.5670059362994593, 2.7191858291625977]","[-0.013946441933512688, -0.00012783173588104546, -0.0004985437844879925, 0.0008820389630272985, 0.0, 0.03913568705320358]","[-0.9933472871780396, -3.089905023574829, -1.1433234214782715, -0.3431854546070099, 0.0448608435690403, 0.3162689507007599]"
1584460890365305221,,2374863,,1584460890,364887781,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4032827615737915, -1.1718724409686487, 2.4852898120880127, -2.8626835981952112, -1.5670178572284144, 2.7221672534942627]","[-0.0010098706698045135, -7.669904152862728e-05, -0.00020453077740967274, 0.0004218447138555348, 0.0, 0.014802915044128895]","[-0.1968383938074112, -3.094482660293579, -1.2486884593963623, -0.3185119926929474, 0.0426178015768528, 0.3745880424976349]"
1584460890477185034,,2374877,,1584460890,476853765,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4034748077392578, -1.1718962828265589, 2.485313653945923, -2.862671677266256, -1.5669940153705042, 2.720526933670044]","[-0.00021731395099777728, -5.1132694352418184e-05, -0.00010226538870483637, 0.00023009712458588183, 0.0, -0.05378520116209984]","[-0.1739502102136612, -3.181457757949829, -1.1253888607025146, -0.3701019585132599, 0.0426178015768528, -0.3095398247241974]"
1584460890589253779,,2374891,,1584460890,588885591,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4036905765533447, -1.1718605200396937, 2.4853017330169678, -2.862647835408346, -1.5670297781573694, 2.71649169921875]","[0.0007669904152862728, -3.834952076431364e-05, -0.00015339808305725455, 0.0001917476038215682, 0.0, -0.027285683900117874]","[-0.0366210974752903, -3.167724847793579, -1.145565152168274, -0.3678589165210724, 0.0493469275534153, -0.4037475883960724]"
1584460890701097354,,2374905,,1584460890,700796893,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.403822422027588, -1.1718724409686487, 2.4852538108825684, -2.8626001516925257, -1.5670297781573694, 2.7155699729919434]","[0.005905826110392809, 2.5566347176209092e-05, -0.00026844663079828024, 0.00017257283616345376, 0.0, 0.03528155758976936]","[0.5996704697608948, -3.053283929824829, -1.2867993116378784, -0.3005676567554474, 0.0560760572552681, 0.1435547024011612]"
1584460890813384637,,2374919,,1584460890,812853114,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4040145874023438, -1.1718843618976038, 2.4852776527404785, -2.8626120726214808, -1.5670059362994593, 2.720072031021118]","[-0.0006391586503013968, 2.5566347176209092e-05, -0.00026844663079828024, 0.00017257283616345376, 0.0, 0.03280801326036453]","[-0.0915527418255806, -3.149414300918579, -1.197126865386963, -0.3431854546070099, 0.0403747595846653, 0.3297272026538849]"
