rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,wrist_3_joint],position,velocity,effort
1584451519837725633,,1203496,,1584451519,837394084,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1718247572528284, 2.4830703735351562, -2.8628152052508753, -1.5669696966754358, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6866455674171448, -4.335022449493408, -0.892240583896637, -0.5450592637062073, 0.02243042178452015, 0.01345825381577015]"
1584451519949789699,,1203510,,1584451519,949334299,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.17180043855776, 2.483046531677246, -2.862887207661764, -1.5669696966754358, 2.720670461654663]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7095337510108948, -4.312134265899658, -0.8989660143852234, -0.5405731797218323, 0.02018737979233265, 0.01794433780014515]"
1584451520061805485,,1203524,,1584451520,61357648,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047822952270508, -1.17180043855776, 2.483058452606201, -2.862863365803854, -1.5669577757464808, 2.720682382583618]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6866455674171448, -4.325867176055908, -0.892240583896637, -0.5405731797218323, 0.02467346377670765, 0.008972168900072575]"
1584451520173738487,,1203538,,1584451520,173323061,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.1718247572528284, 2.483058452606201, -2.862863365803854, -1.5669100920306605, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6958008408546448, -4.357910633087158, -0.8967242240905762, -0.5405731797218323, 0.02018737979233265, 0.011215210892260075]"
1584451520285730038,,1203552,,1584451520,285378411,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.171788517628805, 2.483058452606201, -2.862863365803854, -1.5669220129596155, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6912232041358948, -4.335022449493408, -0.9034496545791626, -0.5428162217140198, 0.02243042178452015, 0.02018737979233265]"
1584451520397602035,,1203566,,1584451520,397306342,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.17180043855776, 2.483058452606201, -2.8628271261798304, -1.5669458548175257, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7049561142921448, -4.284668445587158, -0.9034496545791626, -0.5473023056983948, 0.01794433780014515, 0.01345825381577015]"
1584451520509643619,,1203580,,1584451520,509316108,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1718123594867151, 2.4830703735351562, -2.8628514448748987, -1.5669577757464808, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7049561142921448, -4.321289539337158, -0.910175085067749, -0.5360870957374573, 0.0269165076315403, 0.011215210892260075]"
1584451520621711652,,1203594,,1584451520,621358533,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4048062562942505, -1.1718485991107386, 2.483046531677246, -2.862863365803854, -1.5669458548175257, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7141113877296448, -4.335022449493408, -0.8899987936019897, -0.5562744736671448, 0.02018737979233265, 0.01345825381577015]"
1584451520733773415,,1203608,,1584451520,733386422,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047343730926514, -1.17180043855776, 2.483046531677246, -2.8628390471087855, -1.5669696966754358, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6866455674171448, -4.307556629180908, -0.8989660143852234, -0.5495453476905823, 0.02018737979233265, 0.008972168900072575]"
1584451520845668936,,1203622,,1584451520,845296180,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.17180043855776, 2.483046531677246, -2.8628514448748987, -1.5669577757464808, 2.7206225395202637]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6774902939796448, -4.325867176055908, -0.8967242240905762, -0.5428162217140198, 0.0269165076315403, 0.01570129580795765]"
1584451520957666899,,1203636,,1584451520,957325551,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047462940216064, -1.17180043855776, 2.4830703735351562, -2.862863365803854, -1.5669100920306605, 2.7206344604492188]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6912232041358948, -4.321289539337158, -0.8877570033073425, -0.5450592637062073, 0.02467346377670765, 0.01794433780014515]"
1584451521069682204,,1203650,,1584451521,69301463,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.17180043855776, 2.483046531677246, -2.862863365803854, -1.5669339338885706, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7095337510108948, -4.293823719024658, -0.9012078642845154, -0.5316010117530823, 0.0291595496237278, 0.008972168900072575]"
1584451521181614795,,1203664,,1584451521,181276463,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.1718123594867151, 2.4830703735351562, -2.8628514448748987, -1.5669458548175257, 2.7206108570098877]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7095337510108948, -4.280090808868408, -0.8877570033073425, -0.5428162217140198, 0.02467346377670765, 0.01345825381577015]"
1584451521293754883,,1203678,,1584451521,293332995,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047702550888062, -1.171788517628805, 2.483058452606201, -2.862875286732809, -1.5669696966754358, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6820679306983948, -4.307556629180908, -0.894482433795929, -0.5450592637062073, 0.02467346377670765, 0.011215210892260075]"
1584451521405626309,,1203692,,1584451521,405287517,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.1718362013446253, 2.483058452606201, -2.8628514448748987, -1.5669577757464808, 2.720670461654663]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7095337510108948, -4.325867176055908, -0.8967242240905762, -0.5450592637062073, 0.01794433780014515, 0.008972168900072575]"
1584451521517795371,,1203706,,1584451521,517347254,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.1718123594867151, 2.483058452606201, -2.8628271261798304, -1.5669220129596155, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7003784775733948, -4.307556629180908, -0.9034496545791626, -0.5360870957374573, 0.02243042178452015, 0.01794433780014515]"
1584451521629762176,,1203720,,1584451521,629332584,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.404758334159851, -1.1718485991107386, 2.483034372329712, -2.8628152052508753, -1.5669458548175257, 2.720658540725708]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.7141113877296448, -4.321289539337158, -0.9034496545791626, -0.5517883896827698, 0.02467346377670765, 0.011215210892260075]"
1584451521741564003,,1203734,,1584451521,741254916,'',"[shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint,","[1.4047942161560059, -1.1718247572528284, 2.4831063747406006, -2.8628390471087855, -1.5669458548175257, 2.720646381378174]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0]","[-0.6500244736671448, -4.321289539337158, -0.9034496545791626, -0.5473023056983948, 0.02467346377670765, 0.01570129580795765]"
